"26"	-3.769896	4.098494	-3.696743	4.215548	-2.718749	-4.854451	3.937909	3.711758	-2.649805	-4.871046	0.138032606	9.014440315	7.717501063	9.039206362	4.159912
"27"	-1.31789	3.988813	-2.497582	1.865251	2.399733	2.426114	-2.554267	-1.167002	-1.875944	3.567111	2.429236255	4.032709875	5.301986081	0.699468973	-2.571504
"28"	-2.416858	-3.316713	2.407866	-3.333232	-2.123037	-3.630332	-1.892263	-3.726069	2.506738	3.094687	4.824752279	0.429753019	0.665411338	8.083801552	-2.637694
"29"	-1.589042	3.677871	-1.701549	3.513035	-1.594297	3.673066	-1.663483	3.587472	1.587542	3.679209	0.199571371	0.007120607	0.117104405	3.176584282	-1.819259
"30"	-0.97022	-2.582139	0.668733	-2.630508	-0.506226	2.634299	-1.322797	1.810171	-1.331919	1.641179	1.639666581	5.237033114	4.406438208	4.238778255	-1.341838
"31"	-1.479683	-2.588176	1.521649	1.455266	-1.102702	3.413442	1.485907	2.526929	-1.396038	3.021764	5.035614856	6.013446041	5.912615598	5.610563545	-1.522873
"32"	-2.164231	-2.705466	-1.51071	3.01809	2.188225	-2.653233	1.790008	2.980795	-2.184922	-2.661147	5.760745002	4.352769408	6.926006803	0.048911054	-2.297296
"33"	-1.036487	3.327368	-2.469188	-3.088034	1.81352	3.314765	2.392947	3.158884	2.670139	2.397397	6.573432511	2.850034866	3.433570215	3.821507865	2.688543
"34"	1.331038	-0.035447	1.744919	0.013443	1.780739	-0.005738	0.50278	-0.047081	1.207011	-0.03848	0.41675858	0.450681278	0.828339704	0.124064079	1.786523
"35"	0.27237	-0.158108	0.25432	-0.187859	-0.17484	-0.204152	0.245981	-0.192903	-0.194864	-0.203264	0.03479834	0.449574058	0.043670028	0.469410987	0.276801
"36"	2.421886	0.774337	-2.690085	-0.374183	2.679843	-0.569436	1.932365	-0.810379	-2.510381	-0.751991	5.239403181	1.368308331	1.658600497	5.163035437	2.690291
"37"	-3.594943	0.803421	3.760224	-0.16894	-1.973317	-2.450132	3.386043	1.202096	2.44081	2.16865	7.419162184	3.635282383	6.992360638	6.188227897	-3.769163
"38"	-0.63446	0.839486	0.21143	1.401014	0.647373	-0.559435	-0.645774	0.626133	0.642526	0.713601	1.015304677	1.897386572	0.213652777	1.283175856	0.649796
"39"	4.416285	3.307201	-4.796248	-2.596251	-4.594727	3.138501	-4.816934	2.422002	-4.842551	1.678519	10.94173249	9.012591023	9.275554451	9.400991923	4.843983
"40"	-1.40814	0.04232	-0.396375	0.403744	-1.15097	-0.135932	-0.040536	-0.526328	1.470173	0.019338	1.074381554	0.312906031	1.481114867	2.878404749	-1.521208
"41"	-1.542136	-0.767759	2.42939	-0.374391	-2.988471	0.114792	2.896173	-0.158691	-0.08175	1.373865	3.990959428	1.694337983	4.479905201	2.592157523	-3.21883
"42"	-3.653643	1.767043	3.598816	-2.30678	3.655871	1.659103	3.451152	2.602245	3.658594	1.216456	8.318304838	7.310310935	7.153717521	7.332936382	-3.658771
"43"	-1.380923	4.415048	-1.607562	-4.241457	2.009962	2.164982	-2.011413	2.080728	1.347188	-4.430761	8.659471349	4.069508335	2.417967639	9.25693937	-2.01756
"44"	-0.83151	0.253433	-0.771949	-0.256833	1.005582	-0.208909	-0.841725	0.252631	0.918149	-0.243056	0.51373038	1.894377772	0.010246435	1.818738008	1.03468
"45"	3.901359	1.523922	-3.897902	-1.673264	3.894638	1.762106	-2.858112	2.949071	-2.046755	2.986395	8.429144112	0.238278807	6.908074831	6.125266315	3.904757
"46"	1.05497	2.650975	1.576555	-2.636178	2.394426	1.552746	-2.290196	2.253852	-2.288465	-2.257865	5.31281825	1.732122776	3.368655851	5.93929859	2.400323
"47"	-2.680127	0.806312	1.767372	-1.386495	2.697178	0.687603	2.595366	1.034029	2.635884	-0.955453	4.958694374	5.378615146	5.280405422	5.600338282	-2.710467
"48"	1.460488	-2.414006	-1.934944	1.201276	0.729108	-2.574928	-1.910703	-1.509057	-1.872881	1.745704	4.959760317	0.748874218	3.490538848	5.330528696	1.947522
"49"	3.612206	-1.787146	-4.3841	1.214816	-4.382379	1.226405	-4.394116	1.124635	4.405882	0.599654	8.541234425	8.543704053	8.519369728	2.515300346	-4.405967
"50"	-3.082817	-1.993266	3.20696	-1.630997	3.170171	1.7628	1.200257	3.013054	-2.105042	-2.848672	6.300201071	7.294373909	6.588471965	1.299139475	-3.317487
"51"	-4.236525	-2.287613	4.856996	-0.764525	-2.949737	3.02057	-4.218262	-2.306462	-0.420806	3.294867	9.220190954	5.461925496	0.026245418	6.761937181	4.879347
"52"	0.292183	-2.660507	0.295117	-2.57216	-0.279979	-2.895052	-0.283503	2.841808	-0.289998	2.715223	0.088395706	0.618369397	5.532348934	5.407162634	0.306293
"53"	2.10197	0.400369	-2.129733	0.399558	-2.240943	-0.396085	-2.223084	-0.396668	4.314007	-0.115754	4.231703078	4.415340564	4.397881317	2.271451219	4.357309
"54"	-1.858382	3.262652	1.740036	3.369533	-2.026323	1.904986	1.570328	3.4312	-1.659745	-3.406536	3.600004952	1.368013577	3.432850229	6.672145475	2.027023
"55"	0.200618	4.29381	-0.501976	4.108687	-0.958996	-3.428642	1.192276	-2.790231	1.415962	1.744989	0.726573364	7.809031279	7.153112782	2.823747426	1.536999
"56"	1.264107	-3.124093	-1.670389	2.890562	-1.566088	3.011766	0.961628	-3.143056	-1.708256	-2.815606	6.692334536	6.757127304	0.303072831	2.988328301	-1.825721
"57"	2.184079	0.724457	-4.047197	0.463192	1.36591	-0.767225	-2.127687	0.72833	3.121889	0.633519	6.236750756	1.701327629	4.311767739	0.942208743	-4.74865
"58"	2.107525	-1.290435	1.873218	1.445783	-2.231354	0.562334	1.249173	1.521172	1.576726	1.503319	2.74623173	4.717904614	2.939711224	2.843731526	2.231735
"59"	1.082424	2.300683	-2.972565	0.030328	0.148843	4.289171	0.000095	-4.859242	3.001826	-0.015572	4.647305415	2.196738038	7.241267988	3.008179061	3.044496
"60"	-1.502541	-3.548689	-0.141694	4.55469	-2.56104	1.975134	-2.364443	-2.341552	0.02393	-4.579975	8.216851938	5.624325797	1.483258168	1.842190144	-3.178589
"61"	-0.776132	0.966016	-0.788807	-0.955875	0.776117	-0.966027	-0.803299	-0.941738	0.882111	-0.600483	1.921932796	2.478359762	1.907947423	2.281159566	-0.884065
"62"	1.573558	-2.193459	1.910797	0.789925	-1.33898	-2.243656	-1.123936	2.256798	1.468892	-2.223659	3.002384092	2.912970535	5.203965915	0.108935814	-1.910854
"63"	1.799584	3.291944	-3.216817	-2.086799	3.194493	-2.382116	3.218689	-2.042111	-2.965768	-3.003013	7.354940874	5.84300676	5.519601593	7.895255747	-3.228762
"64"	0.101125	-2.301851	0.095394	3.427175	-0.10141	1.902399	0.091161	3.653362	-0.093978	3.518587	5.729028866	4.20912562	5.955221336	5.82370704	0.101525
"65"	-0.54506	-3.907655	0.733129	3.594144	-0.315541	-4.18415	-1.221473	2.310613	-0.501658	-3.968716	7.609911652	0.359344482	6.254949358	0.07491448	-1.567121
"66"	0.074398	1.683791	-0.057683	1.934356	0.063372	1.913168	0.044589	-1.946396	-0.076529	-1.05331	0.283245847	0.229641853	3.630309385	2.741258989	-0.076549
"67"	0.322831	2.572727	-0.473285	-2.052886	0.381048	2.52638	-0.483455	1.699138	-0.334038	-2.567427	4.693622941	0.074412791	1.18880396	5.181955232	-0.486594
"68"	-2.500702	-4.17443	2.954763	-3.878953	2.453051	-4.200426	-3.946602	-2.75351	-2.770352	-4.010131	5.463460902	4.95382121	2.027224816	0.315761435	-4.577022
"69"	1.667175	-1.452837	0.685588	-3.447368	-1.67364	1.272292	-0.526944	3.466621	-1.506824	2.62744	2.222986043	4.311307566	5.386578246	5.169422603	-1.683348
"70"	1.940983	-2.190591	-2.662177	-2.066761	-3.040123	1.210595	-1.715211	-2.197244	-2.211837	2.171938	4.604825279	6.031540698	3.656200053	6.023086686	-3.045232
"71"	0.038338	0.600031	-0.032445	1.171408	-0.035168	-1.023277	0.020225	1.420479	-0.020641	1.416891	0.575744656	1.624971383	0.820647916	0.818986436	0.038878
"72"	0.890546	3.623363	0.80939	-3.764713	-0.880643	3.650673	0.975096	1.951425	0.921326	3.500685	7.388521725	1.771399534	1.674074484	0.126480434	0.975266
"73"	-1.681424	-1.530915	1.577885	2.51356	-1.369966	2.809406	0.857998	2.927496	1.168067	-2.893388	5.194311618	4.351481641	5.1308959	3.158469825	1.684643
"74"	3.190445	3.84402	3.79214	-2.499571	2.022089	-4.119392	-3.482915	-3.566215	3.758932	2.786024	6.372062747	8.048663642	9.972227256	1.201054955	3.828376
"75"	-2.064499	3.470348	1.995219	-3.643584	1.799777	3.850131	-1.564944	-3.929644	-1.897708	-3.775709	8.190808186	3.882893783	7.416834689	7.247976358	-2.166156
"76"	3.669188	1.826944	3.517401	-2.16802	-3.453654	2.269367	-3.020918	-2.69404	-2.973035	-2.724775	3.997846502	7.136568942	8.074454447	8.052159477	-3.829632
"77"	-3.894934	-2.168546	-4.157139	-0.360102	-3.300253	2.862057	-4.13145	1.161406	-4.09593	1.472008	1.827353596	5.065630468	3.338340926	3.646098301	-4.157529
"78"	-2.710178	1.70509	-0.406054	3.624623	2.9648	1.461911	1.566273	2.722839	-0.439334	3.60134	2.998932201	5.680185853	4.395889692	2.958461853	-4.289629
"79"	-0.824671	0.460778	-2.314568	-0.424279	2.12099	-0.43762	-2.049026	0.441323	-2.781895	0.345726	1.732950941	3.079616485	1.22450956	1.960602649	-2.979249
"80"	1.063094	-2.43056	0.924432	2.668154	-0.589237	-2.752814	0.846193	2.712704	0.915475	-2.674924	5.100599142	1.683462317	5.147835527	0.28549104	-1.136101
"81"	-1.170211	0.001745	-1.666229	0.000582	-0.976444	0.001895	-1.11884	-0.001791	1.685344	0.000319	0.496019363	0.193767058	0.051492552	2.855555356	1.690426
"82"	-2.418416	0.128304	-3.919724	0.000843	1.300223	-0.157861	0.827593	0.164836	-0.43806	0.16841	1.506709002	3.72963355	3.246214567	1.98076207	-3.919833
"83"	-3.019619	3.785967	-1.501542	4.3796	-2.64648	-4.170265	3.004831	-3.812148	2.087188	-4.339817	1.630017766	7.964977109	9.69666692	9.597283123	-3.28952
"84"	1.898142	0.870768	1.905009	0.864708	1.919204	-0.850475	1.986573	0.68706	1.957778	-0.791933	0.009158564	1.721371858	0.203883965	1.663770137	-1.998156
"85"	3.382549	0.018364	4.259071	0	-3.598964	0.010505	-3.873455	-0.003709	-3.020937	0.036796	0.876714351	6.981517423	7.256037573	6.403512528	-4.259104
"86"	4.313054	0.032693	-0.369887	-0.63523	-3.425639	0.411951	-0.317465	0.63565	-1.689706	-0.595887	4.730333767	7.747980768	4.669610621	6.035581201	-4.316428
"87"	2.607089	-0.869797	-1.169415	0.970148	1.177453	0.970012	-2.662252	0.860244	3.285472	0.657364	4.200878487	2.329969152	5.546079375	1.671054821	3.563769
"88"	-0.388202	-0.277065	-0.787294	-0.079512	-0.824901	-0.061709	-0.823134	-0.062541	0.904091	0.025025	0.445310692	0.486912953	0.484960195	1.327132083	-0.961433
"89"	1.197185	-0.301897	1.078602	-0.371647	-0.814358	-0.417575	0.813156	0.41767	-1.019146	-0.388506	0.137575399	2.014866408	0.81563162	2.218022592	1.252552
"90"	-0.504195	0.888726	1.389313	-0.135442	0.000463	-2.403022	0.002973	-2.344818	-0.977709	-0.383525	2.152740727	3.33020789	3.273075951	1.357511737	1.944039
"91"	2.25658	0.715801	-2.266054	0.568146	-0.72219	1.261312	-2.192428	0.955218	1.909011	1.173568	4.525043679	3.028308598	4.455445285	0.574765027	2.269146
"92"	1.619111	0.488143	-3.688052	-0.001727	1.840518	-0.454969	0.712289	-0.598956	-3.33055	-0.146887	5.329723419	0.968752447	1.415666054	4.990231169	-3.688853
"93"	0.309675	-2.462148	-1.453915	2.148642	-1.501993	2.114454	-2.152217	-0.946308	-2.195059	0.594904	4.93656096	4.922136407	2.891138725	3.952120866	-2.211244
"94"	-4.093073	0.743928	-2.959821	1.727659	3.474105	1.621838	3.538134	-1.599403	-2.49367	-1.766629	1.500662112	7.617933371	7.98288923	2.976740904	-4.100012
"95"	0.862728	1.849575	0.62728	-1.870312	1.437958	1.69561	-2.000259	1.058266	2.091598	0.562099	3.727330822	0.595478609	2.970330705	1.779807834	2.104087
"96"	-2.93876	-0.975343	-3.207471	0.497815	1.844283	-1.579919	2.229995	-1.448752	-3.172038	0.601316	1.497464555	4.821100754	5.190389613	1.593823148	3.26574
"97"	-0.871758	0.321676	1.305912	-0.266336	1.134831	0.309611	0.557314	-0.32343	-1.354466	0.180001	2.2556606	2.006625271	1.567931291	0.503069398	-1.357131
"98"	2.755102	-0.689709	-2.176602	-0.748461	-2.890617	-0.639	3.01722	0.422933	-2.633044	0.713674	4.932053948	5.645946726	1.143100199	5.56790815	3.022616
"99"	-0.092559	4.94043	-0.150749	4.792312	0.169736	4.376834	0.105074	4.936443	0.165866	-4.525525	0.159138361	0.621642275	0.197673212	9.469481905	0.178456
"100"	-3.929694	1.770538	2.410144	1.948658	-3.907724	-1.778481	4.126988	1.675681	3.902799	1.780207	6.342339679	3.549087001	8.05724039	7.832498968	-4.485517
"101"	1.189963	-3.01937	-2.550579	2.450443	-2.676241	-2.281484	2.951278	-1.498354	-0.564942	3.047269	6.626500487	3.935988963	2.327169998	6.315362247	-3.017782
"102"	-1.389953	-0.942527	1.589721	-0.850052	1.356862	0.947626	0.927454	0.965917	1.510625	-0.907865	2.981108648	3.334317173	3.002088224	2.900785099	-1.656706
"103"	4.657129	-1.491082	4.695968	0.49017	3.263072	-2.802835	4.388417	-2.236895	2.995034	-2.842836	1.981632649	1.91418151	0.792744076	2.142381541	-4.696147
"104"	-0.081584	-2.243519	0.051868	2.649906	-0.098588	1.705201	-0.089226	-2.05022	0.069389	-2.460203	4.895244393	3.948756611	0.193450003	0.264092413	-0.111002
"105"	0.852287	-3.029383	1.713697	-2.191573	-1.697307	2.465044	-1.720347	-1.567317	1.541995	-2.90873	1.201645865	6.057157553	2.959067875	0.700181599	-1.720584
"106"	1.359848	4.565392	3.467026	3.597364	-3.546577	-2.930894	2.89036	-4.40432	-2.053689	-4.553006	2.318895714	8.959202536	9.099351644	9.736396507	3.568963
"107"	-2.839397	-4.021028	2.483919	-4.259434	2.509095	-4.251992	2.303937	4.295567	3.031645	-3.217332	5.328651861	5.353476538	9.77852939	5.925796269	3.051124
"108"	0.915456	3.185637	0.916446	3.125923	0.79936	4.392102	-0.902937	-3.615258	0.890286	3.836311	0.059722206	1.212037985	7.039795871	0.651160643	-0.922692
"109"	1.750386	-1.911146	2.340902	-1.58721	2.333676	-1.606027	-2.191876	1.78914	2.326055	1.623858	0.673530755	0.658274129	5.406805541	3.581570616	2.403655
"110"	1.913086	-3.846375	2.546103	-0.7603	-1.238594	-4.548496	-1.723875	-4.120495	0.848825	4.716046	3.150328463	3.228941115	3.647276668	8.628308343	2.552204
"111"	1.203531	-0.424885	-1.964436	0.374282	0.577602	-0.432475	0.949152	-0.429686	2.272794	0.307932	3.267213309	0.625975016	0.254424302	1.29628088	2.48509
"112"	-1.758186	-1.32211	2.758987	1.022172	-2.798284	-0.870235	2.766718	-1.003028	-2.697775	1.118151	5.089254367	1.134017136	4.536140378	2.614899852	2.81374
"113"	4.234159	2.071955	-4.390629	-1.759835	1.545357	-2.856654	-3.205771	-2.695487	-1.211203	-2.861024	9.437668285	5.614342604	8.836348886	7.34753354	-4.529223
"114"	2.658692	-0.963235	2.000211	1.434522	1.059775	1.663141	-2.694708	0.915087	2.483669	-1.144821	2.486530888	3.074798606	5.67335748	0.252203342	2.925817
"115"	2.145952	-3.919477	2.88898	-3.387031	-2.830976	3.527059	-2.680979	-3.722915	2.483182	-3.84166	0.914105766	8.956601516	4.830931535	0.346091835	3.005228
"116"	4.008045	-3.674809	-4.616966	1.965506	2.246668	4.123273	-2.416156	4.114922	-4.198985	3.48617	10.30553094	7.994531369	10.09704251	10.89196776	4.634685
"117"	2.781677	1.782118	1.351596	4.353988	-2.483091	2.720015	0.12541	-4.870741	0.132043	4.870289	2.94272781	5.347656765	7.163538738	4.069073661	2.984858
"118"	0.49053	-3.012526	-3.504467	-2.352499	-2.826435	-2.806235	1.610915	-2.995614	0.382877	3.012595	4.049152587	3.323373706	1.120512634	6.026082661	3.876369
"119"	-0.639969	-0.297658	-1.766736	-0.179954	-4.569704	-0.000955	-0.05278	0.387021	3.22932	-0.067665	1.1328981	3.940919923	0.90198462	3.876118438	4.619938
"120"	-2.548785	0.668811	1.089321	-1.032816	-1.778144	-1.025563	2.5571	0.545878	2.375172	-0.933362	4.016385155	1.861394854	5.107364698	5.178060531	2.559141
"121"	3.269458	0.358054	2.372333	0.393359	-2.814264	-0.382451	-1.997067	-0.397857	3.91403	0.140935	0.897819419	6.128623094	5.320496877	0.680157131	-3.91954
"122"	-0.694984	2.828944	-0.389079	3.309473	-0.727995	1.28687	0.514445	-3.281602	-0.623636	3.158231	0.569636717	1.542427291	6.229084277	0.336927983	-0.728064
"123"	-0.509237	-1.362199	0.809995	-0.662492	0.556362	1.354406	0.720759	1.252632	-0.64365	1.323171	1.493306049	2.918123362	2.889676681	2.688731837	0.810932
"124"	-0.589637	-4.463843	1.543119	-2.020191	1.516613	-2.937728	-1.047375	4.364639	-0.739803	4.453228	3.243467782	2.601022118	8.840340406	8.918335329	-1.546921
"125"	-0.433344	-0.668281	0.344422	0.6954	0.600303	-0.543922	0.598035	-0.546863	0.588231	-0.558929	1.5698872	1.041100995	1.038501311	1.027410989	0.706829
"126"	-0.410923	-0.796169	-0.836855	0.722127	0.097128	-0.840832	-2.023607	-0.467361	1.17249	-0.656655	1.576908625	0.510010394	1.645862809	1.589547384	-3.542679
"127"	-1.527108	-3.619335	3.440498	3.014629	-3.051496	-3.276444	3.16957	-3.21112	-2.706869	3.419528	8.28773719	1.562476564	4.714384766	7.137046192	4.157657
"128"	3.83303	4.509108	4.439642	2.923022	-3.201351	-4.722704	3.786357	-4.536798	4.452435	-2.545958	1.698130418	11.60641499	9.046026406	7.082204376	-4.460223
"129"	1.031809	0.149839	-1.491035	0.063468	-1.482733	-0.071943	1.504903	-0.023646	-0.303787	0.162563	2.524322047	2.524303612	0.50389977	1.335656608	1.505306
"130"	-1.366154	-2.279524	3.835546	1.484852	-3.314372	1.99369	-1.185683	2.281796	3.820755	1.515387	6.420919682	4.696372139	4.564888818	6.42692574	3.983763
"131"	-2.944632	1.522734	2.625322	2.403214	1.898289	2.638238	1.511024	2.659604	2.649251	2.382437	5.639116295	4.969731682	4.598406657	5.659559724	2.95955
"132"	1.379617	0.89965	1.602387	-0.600226	1.581314	0.63142	1.847693	-0.140483	-0.88614	1.408808	1.516329281	0.335602462	1.140601508	2.322261108	-1.885246
"133"	-2.02937	-2.869268	2.36065	-2.346225	2.881912	-0.97608	-1.765238	3.197627	1.642328	-3.329753	4.421068828	5.263539844	6.072641983	3.700461139	3.004684
"134"	2.623828	0.106362	-3.431277	0.0951	-2.285654	0.108425	2.213912	0.10875	-4.073871	0.060004	6.055115473	4.909482433	0.409922956	6.697859431	-4.166841
"135"	1.127441	3.446762	-0.807394	4.118059	1.115877	-3.541506	-0.822208	4.112733	-1.159169	2.936322	2.047980991	6.988277568	2.060254498	2.342890157	-1.171316
"136"	1.219604	-1.725934	-3.283038	-0.995705	3.195857	1.126184	3.020876	-1.296221	2.149738	-1.634042	4.561471185	3.469892362	1.851819127	0.934662184	-3.431921
"137"	-3.329683	-0.525595	-3.379694	0.509828	-3.260899	0.540449	3.44309	-0.476169	-2.159486	-0.584854	1.036630064	1.068260759	6.772953347	1.171696483	3.506789
"138"	-1.879816	-0.214294	2.802601	0.08561	-1.507674	0.219546	-2.048334	-0.209957	2.781943	-0.113787	4.692011442	0.571582727	0.1685738	4.662842334	-2.810059
"139"	-0.769135	-3.009029	-0.838915	2.523171	0.494737	-3.250982	0.656296	-3.194166	0.53734	-3.244579	5.532640065	1.286823098	1.437403647	1.327539351	0.85747
"140"	0.223674	1.715634	0.207282	1.876217	-0.145313	2.003135	-0.159369	1.994709	-0.141259	-2.004755	0.161417464	0.467769421	0.473924884	3.738244295	0.23592
"141"	-1.879902	-1.988515	3.929941	1.401411	4.207564	0.880772	-3.512199	1.682703	-1.899824	-1.987438	6.726505331	6.729788272	4.017740049	0.019951091	4.261691
"142"	-2.514983	0.298341	-3.321661	-0.260252	-1.958419	-0.305814	-3.32449	-0.25998	3.258094	-0.265909	0.981201068	0.821441873	0.983373745	5.800585842	3.776341
"143"	3.165218	1.02603	-2.486606	1.058128	-3.376061	0.982891	-3.602927	0.488097	-3.199661	-1.021374	5.651915145	6.541421247	6.789488836	6.68607118	-3.603107
"144"	0.074243	-3.893492	-3.809234	-0.397552	-4.57868	0.000153	0.232215	3.652146	4.319121	-0.107803	5.22522632	6.067138026	7.547291433	5.68774388	4.579752
"145"	2.576876	0.942052	-1.25243	1.504259	-2.581402	0.75026	1.88343	-1.492873	-1.88263	-1.492917	3.870356722	5.161842316	2.531743887	5.080971147	-2.582132
"146"	-1.261404	-0.101758	1.394736	-0.098258	-1.498894	-0.087907	1.508579	0.085332	-1.075776	0.103108	2.656142306	0.237893569	2.776294021	0.276455842	1.534568
"147"	-0.189835	-2.77189	0.003115	-3.295535	1.42736	-0.664345	-0.463869	-2.195729	1.426924	-0.664913	0.558062531	2.656513805	0.638009507	2.65579776	2.061076
"148"	1.313518	-1.28725	0.766891	-1.904104	1.525732	-0.715365	-0.834921	-1.856547	1.248849	-1.399089	0.824202605	0.609989537	2.222586154	0.129189943	-1.602428
"149"	2.750798	-0.654391	-2.700642	-0.89286	-1.220463	-1.07722	-2.207982	1.062541	-2.579864	0.993068	5.456653328	3.993707337	5.247604652	5.57943353	2.753343
"150"	2.025321	0.905299	0.600853	0.919329	2.957641	-0.809757	1.439009	0.916783	2.37701	0.887406	1.424537091	1.952085466	0.586424457	0.35214388	3.463036
"151"	-0.080988	0.323461	-0.010551	0.417918	0.27649	0.015758	0.175367	-0.183388	-0.235647	0.086894	0.117828247	0.471669012	0.567991017	0.28263643	-0.284321
"152"	-2.441126	-3.779092	-3.697909	-2.943138	3.743069	2.322165	-3.491547	-3.46366	-2.735311	3.760307	1.509411342	8.687324374	1.096759602	7.545136321	3.749427
"153"	0.376689	1.672314	0.342413	-1.885114	-0.160568	2.205597	0.236986	2.149407	0.421112	0.67418	3.557593122	0.756991309	0.497126401	0.999122057	-0.422461
"154"	-2.086662	-1.469335	-2.022656	-2.089894	2.089079	-0.807206	-1.559888	-2.412442	-1.929965	-2.25858	0.623851137	4.227910561	1.08025074	0.804649998	2.08909
"155"	-2.256126	-1.080608	0.544624	-1.429439	-3.290685	-0.66076	3.978867	-0.053179	3.868753	-0.233598	2.822389702	1.116505561	6.319078102	6.183168177	3.989397
"156"	-0.07579	2.99027	-0.262646	0.944467	0.094961	2.810932	0.10363	-2.727416	-0.162361	-2.125595	2.054318641	0.247624761	5.720500392	5.116597428	-0.32483
"157"	4.13271	-2.683222	-4.446473	2.48621	-4.280086	2.614299	4.305451	-2.599169	-3.970379	-2.734043	10.01625719	9.941773749	0.192105075	8.103248368	4.701446
"158"	1.852671	1.880503	0.00001	-3.642487	2.122293	-1.67785	-0.109988	3.476236	-4.926779	0.0203	5.825441728	3.568553222	2.529504726	7.030028272	4.997926
